lemma,word,part_of_speech,category,meaning,question_id,code
base,base,NOUN,Technical Term,Bottom of the triangle,84482,r009
paint,painted,VERB,,Apply Color,84482,r020
color,colors,NOUN,Technical Term,Hue used in painting,84482,r010
thus,thus,ADV,other,consequently,84482,r024
total,total,ADJ,organization name,summation,84482,r025
number,number,NOUN,Technical Term,Quantity,84482,r017
way,ways,NOUN,other,method,84482,r029
paint,paint,VERB,,Apply Color,84482,r020
triangle,triangle,NOUN,technical term,three-sided shape,84482,r026
*,*,NOUN,Technical Term,Geometry,84482,r001
answer: a.,Answer: A.,NOUN,LOC,Selection indicating the correct answer,84482,r007
CAT,CAT,PROPN,ORG,Refers to an organization,57035,r004
=,=,PROPN,,Mathematical operator,57035,r001
answer,answer,NOUN,technical term,The solution or result of a mathematical calculation,57035,r009
D.,D.,PROPN,NORP,Represents a person or entity,57035,r005
volume,Volume,NOUN,technical term,The amount of three-dimensional space enclosed by a shape or substance.,78816,r031
cylinder,cylinder,NOUN,Technical term, Three-dimensional shape with a circular base and a straight side.,78816,r018
=,=,PROPN,Technical Term; Sign for Equality,represents mathematical equality or comparison; a symbol of balance and equivalence,78816,r003
Pi,Pi,PROPN,Technical Term,mathematical constant representing the ratio of a circle's circumference to its diameter,78816,r009
R^2.H,R^2.H,PROPN,Technical Term,Formula for the volume of a cylinder,78816,r013
check,Check,NOUN,Action,Review or examination,78816,r017
option,options,NOUN,Technical Term,A choice or possibility among several alternatives,78816,r026
give,given,VERB,Technical Term,To impart or provide information or instructions,78816,r021
Q.,Q.,PROPN,"Organization Name, Letter as Symbol",a named option or question choice,78816,r010
a.,A.,NOUN,Technical term,Option,78816,r014
=,=,VERB,Technical Term; Sign for Equality,represents mathematical equality or comparison; a symbol of balance and equivalence,78816,r003
decrease,decrease,NOUN,Higher-level concept,Reduction in size or amount,78816,r019
H,H,PROPN,ORG,likely refers to 'Height' in relation to a cylinder,78816,r008
increase,increase,NOUN,Technical Term,"A rise or augmentation in value, size, or amount",78816,r024
B.,B.,PROPN,"Organization Name, Letter as Symbol",a named option or answer choice,78816,r004
=,=,NOUN,Technical Term; Sign for Equality,represents mathematical equality or comparison; a symbol of balance and equivalence,78816,r003
*,*,NOUN,Organization Name,"represents an asterisk, often used as a wildcard or placeholder",78816,r001
increase,increase,NOUN,Technical Term,"A rise or augmentation in value, size, or amount",78816,r024
H,H,PROPN,ORG,likely refers to 'Height' in relation to a cylinder,78816,r008
decrease,decrease,NOUN,Higher-level concept,Reduction in size or amount,78816,r019
R,R,PROPN,Individual name,Radius of the cylinder,78816,r011
C.,C.,PROPN,"Organization Name, Letter as Symbol",a named option or answer choice,78816,r005
0.7)^2,0.7)^2,PROPN,Technical Term,mathematical equation representing the square of 0.7,78816,r002
=,=,VERB,Technical Term; Sign for Equality,represents mathematical equality or comparison; a symbol of balance and equivalence,78816,r003
increase,increase,NOUN,Technical Term,"A rise or augmentation in value, size, or amount",78816,r024
H,H,PROPN,ORG,likely refers to 'Height' in relation to a cylinder,78816,r008
decrease,decrease,NOUN,Higher-level concept,Reduction in size or amount,78816,r019
R,R,PROPN,Individual name,Radius of the cylinder,78816,r011
D.,D.,PROPN,NORP,a named option or answer choice,78816,r006
=,=,VERB,Technical Term; Sign for Equality,represents mathematical equality or comparison; a symbol of balance and equivalence,78816,r003
decrease,decrease,NOUN,Higher-level concept,Reduction in size or amount,78816,r019
H,H,PROPN,ORG,likely refers to 'Height' in relation to a cylinder,78816,r008
increase,increase,NOUN,Technical Term,"A rise or augmentation in value, size, or amount",78816,r024
E.,E.,PROPN,"Organization Name, Letter as Symbol",a named option or answer choice,78816,r007
=,=,VERB,Technical Term; Sign for Equality,represents mathematical equality or comparison; a symbol of balance and equivalence,78816,r003
*,*,NOUN,Organization Name,"represents an asterisk, often used as a wildcard or placeholder",78816,r001
increase,increase,NOUN,Technical Term,"A rise or augmentation in value, size, or amount",78816,r024
H,H,PROPN,ORG,likely refers to 'Height' in relation to a cylinder,78816,r008
decrease,decrease,NOUN,Higher-level concept,Reduction in size or amount,78816,r019
maximum,Maximum,ADJ,Technical Term,The greatest achievable value or extent,78816,r025
value,value,NOUN,Technical Term,"The significance, worth, or inherent qualities of something",78816,r030
option,Option,NOUN,Technical Term,A choice or possibility among several alternatives,78816,r026
c,C,NOUN,Technical term,Option,78816,r015
simple,simple,ADJ, ,Easily understood or done,29338,r028
elegant,elegant,ADJ,individual name,A sophisticated and stylish individual.,29338,r012
solution,solution,NOUN,technical term,A method or strategy,29338,r029
addition,addition,NOUN,technical term,Process of combining numbers,29338,r007
shift,shifts,NOUN,technical term,A change in position or value,29338,r026
mean,mean,VERB,technical term,An average value or the concept of intention.,29338,r018
addition,addition,NOUN,technical term,Process of combining numbers,29338,r007
shift,shifts,NOUN,technical term,A change in position or value,29338,r026
mean,mean,VERB,technical term,An average value or the concept of intention.,29338,r018
other,other,ADJ,,,29338,r021
side,side,NOUN,organization name,,29338,r027
have,have,VERB,technical term,To possess or control something.,29338,r014
mean,mean,NOUN,technical term,An average value or the concept of intention.,29338,r018
lie,lying,VERB,technical term,To rest or be positioned in a particular place.,29338,r017
ratio,ratio,NOUN,technical term,The relationship between two or more quantities,29338,r025
divide,divide,NOUN,technical term,To separate into parts.,29338,r011
mean,Meaning,VERB,technical term,An average value or the concept of intention.,29338,r018
mean,mean,NOUN,technical term,An average value or the concept of intention.,29338,r018
n,n,NOUN,organization name,A numerical representation typically used for a quantity.,29338,r019
term,terms,NOUN,technical term,A specific concept or idea within a field of study,29338,r031
now,Now,ADV,technical term,At the present time.,29338,r020
statement,statement,NOUN,technical term,A declaration expressing a viewpoint,29338,r030
person,person,NOUN,Individual Name,Human being,29338,r023
age,aged,VERB,individual name,Time elapsed since birth,29338,r008
add,added,VERB,technical term,Mathematical operation,29338,r006
group,group,NOUN,organization name,A collection of individuals.,29338,r013
n,n,PROPN,organization name,A numerical representation typically used for a quantity.,29338,r019
people,people,NOUN,organization name,A collective group of individuals,29338,r022
average,average,ADJ,technical term,Central tendency of a dataset,29338,r009
age,age,NOUN,individual name,Time elapsed since birth,29338,r008
increase,increases,NOUN,organization name,An increment or rise in a quantity or value.,29338,r015
R*23,R*23,PROPN,technical term,"Unknown numerical value, part of an equation",29338,r004
+39,+39,PROPN,organization name,"Person, numerical value in a group calculation",29338,r001
=,=,PROPN,technical term,"Comparison, equation sign",29338,r002
r,R,NOUN,technical term,,29338,r024
=,=,NOUN,technical term,"Comparison, equation sign",29338,r002
Ans,Ans,PROPN,organization name,Answer to a question or problem,29338,r003
a,A,NOUN,individual name,Refers to a specific person,29338,r005
S.I.,S.I.,PROPN,GPE,Simple Interest,83902,r008
1800,1800,NUM,MONEY,Dollar amount,83902,r002
C.I.,C.I.,PROPN,GPE,Compound Interest,83902,r007
2025,2025,NUM,MONEY,Dollar amount,83902,r003
difference,Difference,NOUN,technical term,Amount of Change,83902,r012
225,225,NUM,MONEY,Dollar amount,83902,r004
answer,Answer,NOUN,Technical Term,Solution to the problem,83902,r009
c,C,NOUN,Technical Term,Representation of an option or choice,83902,r010
x,x,NOUN,technical term,A variable or unknown quantity,73290,r017
question,questions,NOUN,technical term,Inquiry or Problem,73290,r010
correct,correct,ADJ,technical term,Accurate,73290,r007
then,then,ADV,,Following a previous statement or event,73290,r014
=,=,VERB,technical term,Equates,73290,r001
x=130,x=130,PROPN,,The specific value assigned to the variable x,73290,r018
so,so,ADV,,"Therefore, as a result",73290,r012
question,questions,NOUN,technical term,Inquiry or Problem,73290,r010
correct,correct,ADJ,technical term,Accurate,73290,r007
ANSWER,ANSWER,PROPN,organization name,Test Scoring System,73290,r002
c,C,NOUN,organization name,Test Provider,73290,r006
explanation,Explanation,NOUN,Technical Term,Justification,93107,r017
Market,Market,PROPN,Organization Name,Stock Exchange,93107,r006
Value,Value,PROPN,Technical Term,Monetary worth,93107,r014
r,Rs,NOUN,,"Likely stands for 'Rupees', indicating currency.",93107,r029
.,.,PROPN,NORP,End of Sentence,93107,r002
Required,Required,PROPN,Technical Term,Necessary Demand,93107,r007
Income,Income,PROPN,Individual Name,Financial Earnings,93107,r005
Rs,Rs,PROPN,"NORP, ORG",Indian Rupee Currency Unit,93107,r008
.,.,PROPN,NORP,End of Sentence,93107,r002
here,Here,ADV,Organization Name,Location,93107,r020
face,face,NOUN,Organization Name,Value represented,93107,r018
value,value,NOUN,technical term,A fundamental measure of a good's worth,93107,r032
give,given,VERB,Technical Term,Provide,93107,r019
take,Take,VERB,organization name,To acquire or receive,93107,r031
face,face,NOUN,Organization Name,Value represented,93107,r018
value,value,NOUN,technical term,A fundamental measure of a good's worth,93107,r032
Rs.100,Rs.100,PROPN,Financial Value,One Hundred Indian Rupees,93107,r009
give,given,VERB,Technical Term,Provide,93107,r019
question,question,NOUN,,A problem or query requiring a solution or answer,93107,r028
obtain,obtain,VERB,,"To acquire or gain something, specifically a desired outcome like income",93107,r025
Rs.30,Rs.30,NOUN,Technical Term,Income target,93107,r012
"ie,30","ie,30",NOUN,Technical Term,30% of the face value,93107,r021
%,%,NOUN,Technical Term,Percentage,93107,r001
face,face,NOUN,Organization Name,Value represented,93107,r018
value,value,NOUN,technical term,A fundamental measure of a good's worth,93107,r032
investment,investment,NOUN,technical term,Capital put into financial assets to generate income,93107,r023
Rs.90,Rs.90,PROPN,Organization Name,Financial value,93107,r013
obtain,obtain,VERB,,"To acquire or gain something, specifically a desired outcome like income",93107,r025
Rs.15000,Rs.15000,PROPN,Organization Name,Financial value,93107,r011
investment,investment,NOUN,technical term,Capital put into financial assets to generate income,93107,r023
=,=,NOUN,Technical Term,Equality,93107,r004
90/30ã—500,90/30Ã—500,NOUN,Technical Term,Mathematical Calculation,93107,r003
Rs.1500,Rs.1500,PROPN,Financial Value,One Thousand Five Hundred Indian Rupees,93107,r010
answer,Answer,NOUN,Organization Name,Solution,93107,r015
option,Option,NOUN,technical term,"A choice presented in a problem or scenario (e.g., option E)",93107,r026
e,E,NOUN,Individual Name,Option choice,93107,r016
cool,Cool,ADJ,,,49178,r012
question,question,NOUN,,A question that requires an answer,49178,r038
be,'s,VERB,state of being,to exist or occur,49178,r008
lot,lot,NOUN,technical_term,A significant amount,49178,r030
information,information,NOUN,technical_term,Data or facts,49178,r027
give,given,VERB,organisation_name,To provide or impart information,49178,r023
here,here,ADV,technical_term,In this context,49178,r026
so,so,ADV,,To such an extent; therefore,49178,r043
let,let,VERB,individual_name,To allow or permit,49178,r029
eat,eat,VERB,,,49178,r016
slow,slow,ADV,,Proceed gradually or cautiously,49178,r042
here,here,ADV,technical_term,In this context,49178,r026
Joey,Joey,PROPN,PERSON,a person's name,49178,r003
score,scores,VERB,,Calculate a result or evaluate something,49178,r041
end,end,NOUN,,,49178,r017
first,first,ADJ,organisation_name,Year at school,49178,r021
year,year,NOUN,,A period of 365 days,49178,r050
mean,means,VERB,technical term,To calculate or determine an average value,49178,r032
currently,currently,ADV,,,49178,r013
give,given,VERB,organisation_name,To provide or impart information,49178,r023
instruction,instruction,NOUN,organisation_name,Guidance provided,49178,r028
grade,grade,NOUN,technical_term,Academic accomplishment,49178,r025
determine,determined,VERB,,,49178,r014
double,doubling,VERB,,,49178,r015
age,age,NOUN,measurement,length of time a person has lived,49178,r006
now,Now,ADV,,At the present time,49178,r034
come,come,VERB,,,49178,r011
psychology,psychology,NOUN,technical term,The scientific study of the mind and behavior,49178,r037
school,school,NOUN,organization name,An educational institution,49178,r040
technically,technically,ADV,,Based on literal accuracy rather than practical or real-world applications,49178,r046
find,find,VERB,,,49178,r020
grade,grade,NOUN,technical_term,Academic accomplishment,49178,r025
want,want,VERB,,Desire or wish for something,49178,r049
double,double,VERB,,,49178,r015
age,age,NOUN,measurement,length of time a person has lived,49178,r006
PLUS,PLUS,PROPN,technical term,mathematical operation of addition,49178,r004
previous,previous,ADJ,,Coming before in time or order,49178,r036
grade,grade,NOUN,technical_term,Academic accomplishment,49178,r025
then,then,ADV,,At that time; subsequently,49178,r047
go,going,VERB,individual_name,To move or travel to a destination,49178,r024
now,Now,ADV,,At the present time,49178,r034
let,let,VERB,individual_name,To allow or permit,49178,r029
tackle,tackle,VERB,,Approach and try to deal with something challenging,49178,r045
main,main,ADJ,organization name,The central or primary subject,49178,r031
question,question,NOUN,,A question that requires an answer,49178,r038
grade,grade,NOUN,technical_term,Academic accomplishment,49178,r025
go,going,VERB,individual_name,To move or travel to a destination,49178,r024
school,school,NOUN,organization name,An educational institution,49178,r040
again,Again,ADV,general,repeated action or occurrence,49178,r005
find,find,VERB,,,49178,r020
grade,grade,NOUN,technical_term,Academic accomplishment,49178,r025
